ref	pos	strand	convertedBaseCount	unconvertedBaseCount
21	8258514	+	3	0
21	8258522	+	1	0
21	8258529	+	1	0
21	8258530	+	1	0
21	8259005	+	1	0
21	8259010	+	1	0
21	8259011	+	1	0
21	8259012	+	1	0
21	8259013	+	1	0
21	8259014	+	1	0
21	8259015	+	1	0
21	8259016	+	1	0
21	8259017	+	1	0
21	8259026	+	1	0
21	8259029	+	1	0
21	8259030	+	1	0
21	8259031	+	1	0
21	8259032	+	1	0
21	8259033	+	1	0
21	8259034	+	1	0
21	8259035	+	1	0
21	8259038	+	1	0
21	8259041	+	2	0
21	8259044	+	2	0
21	8259046	+	2	0
21	8259048	+	2	0
21	8259050	+	2	0
21	8259051	+	2	0
21	8259056	+	2	0
21	8259057	+	2	0
21	8259058	+	2	0
21	8259063	+	1	0
21	8259064	+	1	0
21	8259072	+	1	0
21	8259077	+	1	0
21	8259078	+	1	0
21	8259079	+	1	0
21	8259082	+	1	0
21	8259084	+	1	0
21	8259451	+	1	0
21	8259455	+	1	0
21	8259457	+	1	0
21	8259461	+	1	0
21	8259463	+	1	0
21	8259468	+	1	0
21	8259474	+	2	0
21	8259476	+	2	0
21	8259478	+	2	0
21	8259480	+	2	0
21	8259486	+	2	0
21	8259487	+	2	0
21	8259489	+	2	0
21	8259490	+	2	0
21	8259495	+	2	0
21	8259497	+	1	0
21	8259547	+	1	0
21	8259548	+	1	0
21	8259550	+	1	0
21	8259552	+	1	0
21	8259553	+	1	0
21	8259557	+	1	0
21	8259558	+	2	0
21	8259560	+	2	0
21	8259561	+	2	0
21	8259567	+	3	0
21	8259569	+	3	0
21	8259571	+	2	0
21	8259572	+	2	0
21	8259574	+	2	0
21	8259575	+	2	0
21	8259578	+	2	0
21	8259579	+	2	0
21	8259580	+	2	0
21	8259583	+	2	0
21	8259585	+	3	0
21	8259587	+	3	0
21	8259588	+	3	0
21	8259589	+	3	0
21	8259591	+	3	0
21	8259592	+	3	0
21	8259594	+	3	0
21	8259596	+	2	0
21	8259597	+	2	0
21	8259610	+	2	0
21	8259612	+	1	0
21	8259616	+	1	0
21	8259618	+	1	0
21	8259620	+	1	0
21	8259630	+	1	0
21	8259631	+	1	0
21	8259632	+	1	0
21	8259646	+	1	0
21	8259651	+	1	0
21	8259667	+	1	0
21	8259668	+	1	0
21	8259677	+	2	0
21	8259679	+	2	0
21	8259690	+	2	0
21	8259691	+	2	0
21	8259696	+	3	0
21	8259700	+	3	0
21	8259701	+	3	0
21	8259705	+	3	0
21	8259709	+	3	0
21	8259714	+	3	0
21	8259718	+	5	0
21	8259721	+	4	0
21	8259722	+	4	0
21	8259725	+	4	0
21	8259726	+	4	0
21	8259739	+	4	0
21	8259746	+	4	0
21	8259751	+	3	0
21	8259755	+	3	0
21	8259756	+	2	0
21	8259759	+	1	0
21	8259766	+	1	0
21	8259981	+	1	0
21	8259986	+	1	0
21	8259990	+	1	0
21	8259992	+	1	0
21	8259995	+	1	0
21	8260004	+	1	0
21	8260005	+	1	0
21	8260009	+	1	0
21	8260011	+	1	0
21	8260012	+	1	0
21	8260098	+	1	0
21	8260104	+	1	0
21	8260105	+	1	0
21	8260107	+	1	0
21	8260122	+	1	0
21	8260125	+	1	0
21	8260127	+	1	0
21	8260129	+	1	0
21	8260130	+	1	0
21	8260170	+	1	0
21	8260173	+	2	0
21	8260177	+	2	0
21	8260178	+	2	0
21	8260179	+	2	0
21	8260183	+	2	0
21	8260184	+	2	0
21	8260185	+	2	0
21	8260188	+	2	0
21	8260189	+	2	0
21	8260192	+	2	0
21	8260194	+	2	0
21	8260195	+	2	0
21	8260198	+	1	1
21	8260202	+	2	0
21	8260212	+	1	0
21	8260218	+	1	0
21	8260342	+	1	0
21	8260344	+	1	0
21	8260346	+	1	0
21	8260348	+	1	0
21	8260349	+	1	0
21	8260351	+	1	0
21	8260352	+	1	0
21	8260353	+	1	0
21	8260354	+	1	0
21	8260355	+	1	0
21	8260360	+	1	0
21	8260361	+	1	0
21	8260362	+	1	0
21	8260363	+	1	0
21	8260365	+	1	0
21	8260369	+	1	0
21	8260371	+	1	0
21	8260374	+	1	0
21	8260376	+	1	0
21	8260377	+	1	0
21	8260379	+	1	0
21	8260382	+	1	0
21	8260429	+	1	0
21	8260430	+	1	0
21	8260439	+	1	0
21	8260440	+	1	0
21	8260442	+	2	0
21	8260443	+	3	0
21	8260445	+	3	0
21	8260451	+	3	0
21	8260456	+	4	0
21	8260470	+	4	0
21	8260478	+	4	0
21	8260482	+	4	0
21	8260488	+	4	0
21	8260497	+	1	0
21	8260498	+	1	0
21	8260524	+	1	0
21	8260527	+	2	0
21	8260535	+	2	0
21	8260542	+	2	0
21	8260546	+	2	0
21	8260550	+	2	0
21	8260551	+	2	0
21	8260563	+	2	0
21	8260567	+	2	0
21	8260569	+	2	0
21	8260570	+	2	0
21	8260574	+	2	0
21	8260575	+	2	0
21	8260583	+	2	0
21	8260587	+	2	0
21	8260593	+	1	0
21	8260594	+	1	0
21	8260596	+	1	0
21	8260597	+	1	0
21	8260602	+	1	0
21	8260603	+	1	0
21	8260604	+	1	0
21	8260606	+	1	0
21	8260609	+	1	0
21	8260610	+	1	0
21	8260663	+	1	0
21	8260665	+	1	0
21	8260666	+	1	0
21	8260668	+	1	0
21	8260673	+	1	0
21	8260676	+	1	0
21	8260677	+	1	0
21	8260682	+	1	0
21	8260688	+	1	0
21	8260690	+	1	0
21	8260907	+	1	0
21	8260909	+	1	0
21	8260910	+	1	0
21	8260919	+	1	0
21	8260922	+	1	0
21	8260923	+	1	0
21	8260925	+	1	0
21	8260929	+	1	0
21	8260939	+	1	0
21	8392668	+	1	0
21	8392669	+	1	0
21	8392678	+	1	0
21	8392679	+	1	0
21	8392682	+	1	0
21	8392683	+	1	0
21	8392689	+	1	0
21	8392695	+	1	0
21	8392700	+	1	0
21	8392702	+	1	0
21	8392713	+	2	0
21	8392714	+	2	0
21	8392718	+	2	0
21	8392723	+	2	0
21	8392730	+	2	0
21	8392732	+	2	0
21	8392734	+	2	0
21	8392737	+	2	0
21	8392738	+	1	0
21	8392743	+	1	0
21	8392751	+	1	0
21	8393082	+	1	0
21	8393089	+	1	0
21	8393094	+	1	0
21	8393095	+	1	0
21	8393106	+	3	0
21	8393107	+	3	0
21	8393115	+	3	0
21	8393118	+	3	0
21	8393121	+	3	0
21	8393122	+	3	0
21	8393124	+	2	0
21	8393127	+	2	0
21	8393128	+	2	0
21	8393137	+	2	0
21	8393140	+	2	0
21	8393144	+	2	0
21	8393146	+	2	0
21	8393148	+	3	0
21	8393155	+	2	0
21	8393156	+	3	0
21	8393157	+	3	0
21	8393159	+	3	0
21	8393161	+	3	0
21	8393162	+	3	0
21	8393163	+	3	0
21	8393166	+	2	0
21	8393167	+	3	0
21	8393168	+	3	0
21	8393182	+	3	0
21	8393192	+	3	0
21	8393197	+	3	0
21	8393202	+	3	0
21	8393325	+	2	0
21	8393328	+	2	0
21	8393339	+	2	0
21	8393341	+	2	0
21	8393352	+	2	0
21	8393360	+	2	0
21	8394405	+	1	0
21	8394407	+	1	0
21	8394412	+	1	0
21	8394415	+	1	0
21	8394416	+	1	0
21	8394417	+	1	0
21	8394418	+	1	0
21	8394420	+	1	0
21	8394421	+	1	0
21	8394427	+	1	0
21	8394430	+	1	0
21	8394431	+	1	0
21	8394432	+	1	0
21	8394434	+	1	0
21	8394437	+	1	0
21	8394438	+	1	0
21	8394439	+	1	0
21	8394443	+	1	0
21	8394459	+	0	1
21	8394463	+	0	1
21	8394467	+	0	1
21	8394472	+	0	1
21	8394476	+	0	1
21	8394493	+	0	1
21	8397097	+	1	0
21	8397098	+	1	0
21	8397099	+	1	0
21	8397100	+	1	0
21	8397103	+	1	0
21	8397105	+	1	0
21	8397106	+	1	0
21	8397108	+	1	0
21	8397110	+	1	0
21	8397119	+	2	0
21	8397120	+	2	0
21	8397121	+	2	0
21	8397126	+	2	0
21	8397127	+	2	0
21	8397130	+	2	0
21	8397135	+	2	0
21	8397140	+	1	0
21	8397141	+	1	0
21	8397142	+	1	0
21	8397145	+	1	0
21	8397146	+	1	0
21	8397147	+	1	0
21	8397153	+	1	0
21	8397163	+	1	0
21	8397164	+	1	0
21	8397227	+	1	0
21	8397228	+	1	0
21	8397229	+	1	0
21	8397234	+	1	0
21	8397248	+	1	0
21	8397251	+	1	0
21	8397257	+	1	0
21	8397264	+	2	0
21	8397265	+	2	0
21	8397268	+	2	0
21	8397270	+	2	0
21	8397275	+	2	0
21	8397276	+	2	0
21	8397283	+	2	0
21	8397286	+	2	0
21	8397292	+	2	0
21	8397293	+	2	0
21	8397361	+	1	0
21	8397371	+	1	0
21	8397372	+	1	0
21	8397374	+	1	0
21	8397376	+	1	0
21	8397380	+	1	0
21	8397381	+	1	0
21	8397383	+	1	0
21	8397384	+	1	0
21	8397385	+	1	0
21	8397394	+	1	0
21	8397397	+	1	0
21	8397398	+	1	0
21	8397399	+	1	0
21	8398035	+	1	0
21	8398037	+	1	0
21	8398038	+	1	0
21	8398039	+	1	0
21	8398040	+	1	0
21	8398041	+	1	0
21	8398043	+	1	0
21	8398044	+	1	0
21	8398045	+	1	0
21	8398046	+	1	0
21	8398049	+	1	0
21	8398052	+	1	0
21	8398063	+	1	0
21	8398064	+	1	0
21	8398066	+	1	0
21	8398068	+	1	0
21	8398087	+	1	0
21	8398091	+	1	0
21	8398095	+	1	0
21	8398096	+	1	0
21	8398097	+	1	0
21	8398098	+	1	0
21	8398103	+	1	0
21	8398105	+	1	0
21	8398106	+	1	0
21	8398107	+	1	0
21	8398108	+	1	0
21	8398112	+	1	0
21	8398117	+	1	0
21	8398119	+	1	0
21	8398121	+	1	0
21	8398122	+	1	0
21	8398279	+	1	0
21	8398281	+	1	0
21	8398283	+	1	0
21	8398285	+	1	0
21	8398291	+	1	0
21	8398292	+	1	0
21	8398294	+	1	0
21	8398295	+	1	0
21	8398300	+	1	0
21	8398302	+	1	0
21	8398317	+	1	0
21	8398318	+	1	0
21	8398321	+	1	0
21	8398323	+	1	0
21	8398325	+	1	0
21	8398347	+	1	0
21	8398352	+	1	0
21	8398353	+	1	0
21	8398355	+	1	0
21	8398357	+	1	0
21	8398358	+	1	0
21	8398362	+	1	0
21	8398363	+	1	0
21	8398365	+	1	0
21	8398366	+	1	0
21	8398372	+	1	0
21	8398374	+	1	0
21	8398376	+	1	0
21	8398377	+	1	0
21	8398379	+	1	0
21	8398380	+	1	0
21	8398495	+	1	0
21	8398496	+	1	0
21	8398501	+	1	0
21	8398505	+	1	0
21	8398506	+	1	0
21	8398510	+	1	0
21	8398514	+	1	0
21	8398519	+	1	0
21	8398630	+	1	0
21	8398631	+	1	0
21	8398633	+	1	0
21	8398634	+	1	0
21	8398636	+	1	0
21	8398638	+	1	0
21	8398647	+	1	0
21	8398648	+	1	0
21	8398656	+	1	0
21	8398688	+	1	0
21	8398690	+	1	0
21	8398693	+	1	0
21	8398694	+	1	0
21	8398699	+	1	0
21	8398701	+	1	0
21	8398705	+	1	0
21	8398723	+	1	0
21	8398724	+	1	0
21	8398725	+	1	0
21	8398728	+	1	0
21	8398730	+	1	0
21	8398732	+	1	0
21	8398736	+	1	0
21	8398809	+	1	0
21	8398810	+	1	0
21	8398814	+	1	0
21	8398816	+	1	0
21	8398817	+	1	0
21	8398827	+	2	0
21	8398829	+	2	0
21	8398830	+	2	0
21	8398831	+	2	0
21	8398836	+	2	0
21	8398837	+	2	0
21	8398840	+	3	0
21	8398842	+	2	0
21	8398844	+	2	0
21	8398847	+	2	0
21	8398851	+	2	0
21	8398852	+	2	0
21	8398853	+	2	0
21	8398854	+	2	0
21	8398879	+	2	0
21	8398882	+	2	0
21	8398887	+	2	0
21	8398903	+	1	0
21	8398909	+	1	0
21	8398910	+	1	0
21	8398912	+	1	0
21	8398927	+	1	0
21	8398930	+	1	0
21	8398932	+	1	0
21	8398934	+	1	0
21	8398935	+	2	0
21	8398938	+	3	0
21	8398939	+	3	0
21	8398944	+	3	0
21	8398947	+	2	0
21	8398951	+	2	0
21	8398952	+	2	0
21	8398953	+	2	0
21	8398967	+	2	0
21	8398969	+	2	0
21	8398975	+	1	0
21	8398978	+	1	0
21	8398982	+	1	0
21	8398983	+	1	0
21	8398984	+	1	0
21	8399138	+	1	0
21	8399139	+	2	0
21	8399140	+	2	0
21	8399142	+	2	0
21	8399144	+	2	0
21	8399145	+	2	0
21	8399146	+	2	0
21	8399147	+	2	0
21	8399149	+	3	0
21	8399151	+	3	0
21	8399152	+	3	0
21	8399153	+	3	0
21	8399154	+	3	0
21	8399156	+	3	0
21	8399157	+	3	0
21	8399158	+	3	0
21	8399159	+	3	0
21	8399160	+	3	0
21	8399165	+	3	0
21	8399166	+	3	0
21	8399167	+	3	0
21	8399168	+	3	0
21	8399170	+	3	0
21	8399174	+	3	0
21	8399176	+	2	0
21	8399179	+	2	0
21	8399181	+	2	0
21	8399182	+	2	0
21	8399184	+	3	0
21	8399187	+	3	0
21	8399199	+	3	0
21	8399200	+	3	0
21	8399202	+	3	0
21	8399205	+	3	0
21	8399212	+	2	0
21	8399213	+	2	0
21	8399220	+	2	0
21	8399221	+	2	0
21	8399244	+	1	0
21	8399245	+	1	0
21	8399247	+	1	0
21	8399248	+	1	0
21	8399250	+	1	0
21	8399256	+	1	0
21	8399261	+	2	0
21	8399275	+	2	0
21	8399283	+	2	0
21	8399287	+	1	0
21	8399293	+	1	0
21	8399302	+	2	0
21	8399303	+	1	0
21	8399320	+	1	0
21	8399321	+	1	0
21	8399329	+	1	0
21	8399332	+	1	0
21	8399340	+	1	0
21	8399347	+	1	0
21	8399351	+	1	0
21	8399539	+	1	0
21	8399544	+	1	0
21	8399556	+	1	0
21	8399561	+	1	0
21	8399563	+	1	0
21	8399564	+	1	0
21	8399565	+	1	0
21	8399577	+	1	0
21	8399623	+	1	0
21	8399626	+	1	0
21	8399629	+	1	0
21	8399630	+	1	0
21	8399637	+	1	0
21	8399639	+	1	0
21	8399641	+	1	0
21	8399643	+	1	0
21	8399647	+	1	0
21	8399648	+	1	0
21	8399649	+	1	0
21	8399658	+	1	0
21	8399659	+	1	0
21	8399678	+	1	0
21	8399680	+	1	0
21	8399682	+	1	0
21	8399684	+	1	0
21	8399685	+	1	0
21	8399689	+	1	0
21	8399690	+	1	0
21	8399694	+	1	0
21	8399695	+	1	0
21	8399696	+	1	0
21	8399744	+	1	0
21	8399763	+	1	0
21	8399766	+	1	0
21	8399770	+	1	0
21	8399771	+	1	0
21	8399776	+	1	0
21	8399777	+	1	0
21	8399782	+	1	0
21	8399785	+	1	0
21	8400145	+	1	0
21	8400148	+	1	0
21	8400151	+	1	0
21	8400153	+	3	0
21	8400158	+	3	0
21	8400160	+	3	0
21	8400164	+	3	0
21	8400165	+	3	0
21	8400169	+	3	0
21	8400170	+	3	0
21	8400171	+	3	0
21	8400174	+	3	0
21	8400175	+	2	0
21	8400176	+	2	0
21	8400183	+	2	0
21	8400185	+	2	0
21	8400186	+	2	0
21	8400187	+	2	0
21	8400188	+	2	0
21	8400191	+	2	0
21	8400194	+	1	0
21	8400197	+	1	0
21	8400476	+	2	0
21	8400477	+	2	0
21	8400479	+	2	0
21	8400481	+	2	0
21	8400484	+	2	0
21	8400486	+	2	0
21	8400487	+	2	0
21	8400489	+	2	0
21	8400491	+	3	0
21	8400492	+	3	0
21	8400494	+	4	0
21	8400497	+	4	0
21	8400498	+	4	0
21	8400501	+	4	0
21	8400503	+	4	0
21	8400504	+	4	0
21	8400508	+	4	0
21	8400511	+	4	0
21	8400512	+	4	0
21	8400515	+	3	0
21	8400522	+	3	0
21	8400528	+	1	0
21	8400532	+	1	0
21	8400533	+	1	0
21	8400542	+	1	0
21	8400543	+	1	0
21	8400546	+	1	0
21	8400757	+	1	0
21	8400760	+	1	0
21	8400764	+	1	0
21	8400765	+	1	0
21	8400768	+	1	0
21	8400773	+	1	0
21	8400774	+	1	0
21	8400776	+	1	0
21	8400779	+	1	0
21	8400780	+	1	0
21	8400788	+	1	0
21	8400792	+	1	0
21	8400797	+	1	0
21	8400961	+	1	0
21	8400962	+	1	0
21	8400964	+	1	0
21	8400967	+	1	0
21	8400969	+	1	0
21	8400974	+	1	0
21	8400982	+	1	0
21	8400984	+	1	0
21	8400988	+	1	0
21	8400989	+	1	0
21	8400990	+	1	0
21	8400998	+	1	0
21	8401523	+	1	0
21	8401525	+	1	0
21	8401531	+	1	0
21	8401535	+	1	0
21	8401550	+	1	0
21	8401555	+	1	0
21	8401598	+	1	0
21	8401603	+	1	0
21	8401605	+	1	0
21	8401606	+	1	0
21	8401608	+	1	0
21	8401614	+	1	0
21	8401620	+	1	0
21	8401621	+	2	0
21	8401622	+	2	0
21	8401624	+	2	0
21	8401625	+	2	0
21	8401626	+	2	0
21	8401630	+	2	0
21	8401635	+	3	0
21	8401640	+	3	0
21	8401643	+	3	0
21	8401646	+	3	0
21	8401648	+	3	0
21	8401649	+	3	0
21	8401651	+	3	0
21	8401656	+	3	0
21	8401657	+	3	0
21	8401659	+	3	0
21	8401666	+	4	0
21	8401667	+	4	0
21	8401669	+	4	0
21	8401676	+	3	0
21	8401677	+	2	0
21	8401681	+	2	0
21	8401682	+	2	0
21	8401683	+	2	0
21	8401684	+	2	0
21	8401685	+	2	0
21	8401687	+	2	0
21	8401688	+	2	0
21	8401692	+	2	0
21	8401693	+	2	0
21	8401694	+	2	0
21	8401695	+	2	0
21	8401697	+	1	0
21	8401698	+	1	0
21	8401701	+	1	0
21	8401736	+	1	0
21	8401744	+	1	0
21	8401746	+	1	0
21	8401750	+	1	0
21	8401751	+	1	0
21	8401752	+	1	0
21	8401753	+	1	0
21	8401755	+	1	0
21	8401756	+	1	0
21	8401893	+	1	0
21	8401894	+	1	0
21	8401897	+	1	0
21	8401900	+	1	0
21	8401906	+	2	0
21	8401914	+	3	0
21	8401918	+	4	0
21	8401923	+	4	0
21	8401928	+	4	0
21	8401931	+	4	0
21	8401933	+	4	0
21	8401934	+	3	0
21	8401935	+	3	0
21	8401937	+	3	0
21	8401939	+	3	0
21	8401942	+	3	0
21	8401946	+	2	0
21	8401957	+	1	0
21	8401960	+	1	0
21	8401961	+	1	0
21	8401962	+	1	0
21	8401964	+	1	0
21	8401967	+	1	0
21	8401969	+	1	0
21	8434108	+	1	0
21	8434109	+	1	0
21	8434112	+	1	0
21	8434114	+	1	0
21	8434115	+	1	0
21	8434116	+	1	0
21	8434117	+	1	0
21	8434118	+	1	0
21	8434120	+	1	0
21	8434121	+	1	0
21	8434123	+	1	0
21	8434124	+	1	0
21	8434128	+	1	0
21	8434130	+	1	0
21	8434131	+	1	0
21	8434133	+	1	0
21	8434134	+	1	0
21	8434136	+	1	0
21	8434142	+	1	0
21	8434143	+	1	0
21	8434145	+	1	0
21	8436888	+	1	0
21	8436889	+	1	0
21	8436892	+	1	0
21	8436893	+	1	0
21	8436899	+	1	0
21	8436905	+	1	0
21	8436910	+	1	0
21	8436912	+	1	0
21	8436923	+	1	0
21	8436924	+	1	0
21	8437054	+	2	0
21	8437057	+	2	0
21	8437061	+	2	0
21	8437063	+	2	0
21	8437067	+	2	0
21	8437068	+	2	0
21	8437069	+	2	0
21	8437070	+	2	0
21	8437071	+	2	0
21	8437074	+	2	0
21	8437076	+	2	0
21	8437087	+	2	0
21	8437091	+	2	0
21	8437098	+	2	0
21	8437103	+	2	0
21	8437108	+	2	0
21	8437109	+	2	0
21	8437112	+	1	0
21	8437113	+	1	0
21	8437114	+	1	0
21	8437168	+	1	0
21	8437170	+	1	0
21	8437178	+	1	0
21	8437179	+	2	0
21	8437181	+	3	0
21	8437185	+	3	0
21	8437186	+	3	0
21	8437190	+	3	0
21	8437192	+	3	0
21	8437194	+	3	0
21	8437196	+	3	0
21	8437197	+	3	0
21	8437198	+	3	0
21	8437199	+	3	0
21	8437200	+	3	0
21	8437201	+	3	0
21	8437206	+	3	0
21	8437209	+	3	0
21	8437212	+	3	0
21	8437215	+	3	0
21	8437216	+	3	0
21	8437217	+	3	0
21	8437221	+	3	0
21	8437225	+	4	0
21	8437228	+	4	0
21	8437231	+	4	0
21	8437232	+	4	0
21	8437233	+	3	0
21	8437237	+	2	0
21	8437240	+	1	0
21	8437244	+	1	0
21	8437254	+	1	0
21	8437256	+	1	0
21	8437257	+	1	0
21	8437261	+	1	0
21	8437262	+	1	0
21	8437265	+	1	0
21	8437266	+	1	0
21	8437274	+	1	0
21	8437275	+	1	0
21	8437365	+	1	0
21	8437366	+	1	0
21	8437367	+	1	0
21	8437369	+	1	0
21	8437371	+	1	0
21	8437372	+	1	0
21	8437373	+	1	0
21	8437376	+	1	0
21	8437377	+	1	0
21	8437378	+	1	0
21	8437392	+	1	0
21	8437402	+	1	0
21	8437414	+	3	0
21	8437508	+	1	0
21	8437511	+	1	0
21	8437513	+	1	0
21	8437514	+	1	0
21	8437520	+	1	0
21	8437535	+	1	0
21	8437538	+	1	0
21	8437549	+	1	0
21	8437551	+	1	0
21	8438557	+	2	0
21	8438558	+	2	0
21	8438559	+	2	0
21	8438562	+	2	0
21	8438563	+	2	0
21	8438564	+	2	0
21	8438571	+	2	0
21	8438573	+	2	0
21	8438575	+	2	0
21	8438576	+	2	0
21	8438578	+	2	0
21	8438579	+	2	0
21	8438580	+	2	0
21	8438583	+	2	0
21	8438585	+	2	0
21	8438588	+	2	0
21	8438591	+	2	0
21	8438592	+	2	0
21	8438613	+	1	0
21	8438614	+	1	0
21	8438615	+	1	0
21	8438617	+	1	0
21	8438622	+	1	0
21	8438625	+	1	0
21	8438626	+	1	0
21	8438627	+	1	0
21	8438644	+	1	0
21	8438647	+	1	0
21	8438648	+	1	0
21	8438649	+	1	0
21	8438653	+	1	0
21	8438658	+	1	0
21	8438660	+	1	0
21	8438669	+	1	0
21	8438673	+	1	0
21	8438677	+	1	0
21	8441186	+	1	0
21	8441195	+	1	0
21	8441198	+	1	0
21	8441212	+	1	0
21	8441216	+	1	0
21	8441217	+	1	0
21	8441224	+	1	0
21	8441225	+	1	0
21	8441226	+	1	0
21	8441228	+	1	0
21	8441234	+	1	0
21	8441260	+	0	1
21	8441262	+	1	0
21	8441263	+	1	0
21	8441268	+	1	0
21	8441269	+	1	0
21	8441270	+	1	0
21	8441271	+	1	0
21	8441273	+	1	0
21	8441274	+	1	0
21	8441275	+	1	0
21	8441276	+	1	0
21	8441278	+	1	0
21	8441281	+	1	0
21	8441286	+	1	0
21	8441288	+	1	0
21	8441312	+	1	0
21	8441313	+	1	0
21	8441315	+	1	0
21	8441317	+	1	0
21	8441318	+	1	0
21	8441319	+	1	0
21	8441320	+	1	0
21	8441323	+	1	0
21	8441325	+	1	0
21	8441326	+	1	0
21	8441328	+	1	0
21	8441330	+	1	0
21	8441339	+	1	0
21	8441340	+	1	0
21	8441341	+	1	0
21	8441346	+	1	0
21	8441347	+	1	0
21	8441350	+	1	0
21	8441355	+	1	0
21	8441444	+	1	0
21	8441447	+	1	0
21	8441448	+	1	0
21	8441449	+	1	0
21	8441454	+	1	0
21	8441465	+	1	0
21	8441467	+	1	0
21	8441468	+	1	0
21	8441471	+	2	0
21	8441477	+	2	0
21	8441484	+	2	0
21	8441485	+	1	0
21	8441488	+	1	0
21	8441490	+	1	0
21	8441495	+	1	0
21	8441496	+	1	0
21	8441512	+	1	0
21	8441513	+	1	0
21	8441535	+	1	0
21	8441551	+	1	0
21	8441566	+	1	0
21	8441567	+	1	0
21	8441581	+	1	0
21	8441591	+	1	0
21	8441592	+	1	0
21	8441594	+	1	0
21	8441596	+	1	0
21	8441600	+	1	0
21	8441601	+	1	0
21	8441603	+	1	0
21	8441604	+	1	0
21	8441820	+	1	0
21	8441821	+	1	0
21	8441823	+	2	0
21	8441824	+	2	0
21	8441828	+	2	0
21	8441830	+	2	0
21	8441835	+	3	0
21	8441836	+	3	0
21	8441838	+	3	0
21	8441839	+	3	0
21	8441841	+	3	0
21	8441844	+	3	0
21	8441849	+	3	0
21	8441851	+	3	0
21	8441852	+	3	0
21	8441854	+	3	0
21	8441857	+	3	0
21	8441858	+	1	0
21	8441861	+	1	0
21	8441863	+	1	0
21	8441864	+	1	0
21	8441869	+	1	0
21	8441872	+	1	0
21	8442081	+	1	0
21	8442083	+	1	0
21	8442085	+	1	0
21	8442086	+	1	0
21	8442091	+	1	0
21	8442092	+	1	0
21	8442093	+	1	0
21	8442098	+	1	0
21	8442099	+	1	0
21	8442107	+	1	0
21	8442112	+	1	0
21	8442113	+	1	0
21	8442114	+	1	0
21	8442117	+	1	0
21	8442119	+	1	0
21	8442120	+	1	0
21	8442122	+	1	0
21	8442523	+	1	0
21	8442524	+	1	0
21	8442529	+	1	0
21	8442531	+	1	0
21	8442581	+	1	0
21	8442582	+	1	0
21	8442584	+	1	0
21	8442586	+	2	0
21	8442587	+	2	0
21	8442591	+	2	0
21	8442592	+	2	0
21	8442594	+	2	0
21	8442595	+	2	0
21	8442601	+	2	0
21	8442603	+	2	0
21	8442605	+	2	0
21	8442606	+	2	0
21	8442608	+	2	0
21	8442609	+	2	0
21	8442612	+	2	0
21	8442613	+	2	0
21	8442614	+	2	0
21	8442617	+	2	0
21	8442619	+	2	0
21	8442621	+	2	0
21	8442622	+	2	0
21	8442623	+	2	0
21	8442625	+	2	0
21	8442626	+	1	0
21	8442628	+	2	0
21	8442630	+	1	0
21	8442631	+	1	0
21	8442644	+	2	0
21	8442646	+	2	0
21	8442650	+	2	0
21	8442652	+	2	0
21	8442654	+	2	0
21	8442664	+	2	0
21	8442665	+	2	0
21	8442666	+	2	0
21	8442680	+	1	0
21	8442780	+	1	0
21	8442785	+	1	0
21	8442789	+	1	0
21	8442790	+	1	0
21	8442793	+	1	0
21	8442800	+	1	0
21	8442806	+	0	1
21	8442807	+	1	0
21	8442808	+	1	0
21	8442810	+	1	0
21	8442811	+	1	0
21	8442819	+	1	0
21	8442820	+	1	0
21	8442821	+	1	0
21	8442823	+	1	0
21	8442831	+	1	0
21	8442835	+	1	0
21	8442992	+	1	0
21	8442993	+	1	0
21	8443001	+	1	0
21	8443002	+	1	0
21	8443004	+	1	0
21	8443015	+	3	0
21	8443020	+	3	0
21	8443024	+	3	0
21	8443026	+	3	0
21	8443029	+	2	0
21	8443038	+	2	0
21	8443039	+	2	0
21	8443043	+	2	0
21	8443045	+	2	0
21	8443046	+	2	0
21	8443108	+	2	0
21	8443111	+	2	0
21	8443116	+	2	0
21	8443122	+	2	0
21	8443123	+	2	0
21	8443132	+	2	0
21	8443138	+	2	0
21	8443139	+	2	0
21	8443141	+	2	0
21	8443156	+	2	0
21	8443159	+	2	0
21	8443161	+	2	0
21	8443163	+	2	0
21	8443164	+	1	0
21	8443371	+	1	0
21	8443373	+	1	0
21	8443374	+	1	0
21	8443375	+	1	0
21	8443377	+	1	0
21	8443379	+	1	0
21	8443380	+	1	0
21	8443381	+	1	0
21	8443382	+	1	0
21	8443384	+	1	0
21	8443386	+	1	0
21	8443387	+	1	0
21	8443388	+	1	0
21	8443389	+	1	0
21	8443391	+	1	0
21	8443392	+	1	0
21	8443393	+	1	0
21	8443394	+	1	0
21	8443395	+	1	0
21	8443400	+	2	0
21	8443401	+	2	0
21	8443402	+	2	0
21	8443403	+	2	0
21	8443405	+	2	0
21	8443409	+	2	0
21	8443411	+	2	0
21	8443414	+	2	0
21	8443416	+	2	0
21	8443417	+	2	0
21	8443419	+	2	0
21	8443422	+	2	0
21	8443434	+	1	0
21	8443435	+	1	0
21	8443437	+	1	0
21	8443440	+	1	0
21	8443447	+	1	0
21	8443448	+	1	0
21	8443455	+	1	0
21	8443456	+	1	0
21	8443491	+	1	0
21	8443496	+	2	0
21	8443510	+	2	0
21	8443518	+	2	0
21	8443522	+	2	0
21	8443528	+	2	0
21	8443537	+	1	0
21	8443538	+	1	0
