ref	pos	strand	convertedBaseCount	unconvertedBaseCount
1	194189707	+	2	0
1	194189708	+	2	0
1	194189709	+	2	0
1	194189717	+	3	0
1	194189720	+	3	0
1	194189740	+	4	0
1	194189745	+	4	0
1	194189746	+	5	0
1	194189753	+	3	0
1	194189754	+	3	0
1	194189764	+	3	0
1	194189772	+	2	0
1	194189774	+	2	0
1	194189778	+	2	0
1	194189779	+	2	0
1	194190106	+	1	0
1	194190117	+	1	0
1	194190128	+	1	0
1	194190129	+	1	0
1	194190130	+	1	0
1	194190137	+	1	0
1	194190145	+	1	0
1	197735910	+	1	0
1	197735911	+	2	0
1	197735921	+	2	0
1	197735927	+	2	0
1	197735928	+	2	0
1	197735943	+	2	0
1	197735945	+	2	0
1	197735948	+	2	0
1	197735954	+	2	0
1	199388073	+	1	0
1	199388082	+	1	0
1	199388083	+	1	0
1	199388084	+	1	0
1	199388086	+	1	0
1	199388087	+	1	0
1	199388096	+	1	0
1	199388099	+	1	0
1	201963646	+	1	0
1	201963647	+	1	0
1	201963656	+	1	0
1	202439295	+	1	0
1	202439303	+	1	0
1	202439304	+	1	0
1	202439307	+	1	0
1	202439309	+	1	0
1	202439310	+	1	0
1	202439313	+	1	0
1	202439314	+	1	0
1	202439321	+	1	0
1	202439324	+	1	0
1	202439325	+	1	0
1	202439326	+	1	0
1	202439332	+	1	0
1	202471832	-	1	0
1	202471833	-	1	0
1	202471849	-	1	0
1	202471855	-	1	0
1	202471857	-	1	0
1	202471859	-	1	0
1	202471866	-	1	0
1	202471868	-	1	0
1	202471871	-	1	0
1	202471881	-	1	0
1	202471884	-	1	0
1	202471885	-	1	0
1	202471897	-	1	0
1	202471929	-	1	0
1	202471931	-	1	0
1	202471932	-	1	0
1	202471936	-	1	0
1	202471938	-	1	0
1	202471939	-	1	0
1	202471941	-	1	0
1	202471944	-	1	0
1	202472042	-	1	0
1	202472048	-	1	0
1	202472049	-	1	0
1	202472051	-	1	0
1	202472061	-	1	0
1	202472063	-	1	0
1	202767171	-	1	0
1	202767173	-	1	0
1	202767174	-	1	0
1	202767177	-	1	0
1	203008691	+	1	0
1	203008693	+	1	0
1	203008697	+	1	0
1	203008703	+	1	0
1	203008711	+	1	0
1	203008712	+	1	0
1	203008713	+	1	0
1	203008719	+	1	0
1	203008722	+	1	0
1	203008725	+	1	0
1	203849724	+	1	0
1	203849725	+	1	0
1	203849727	+	1	0
1	203849737	+	1	0
1	203849740	+	1	0
1	203849742	+	1	0
1	203849750	+	1	0
1	203849755	+	1	0
1	203863716	+	1	0
1	203863722	+	1	0
1	203865061	+	1	0
1	203865062	+	1	0
1	204346943	-	1	0
1	204346944	-	1	0
1	204346947	-	1	0
1	204346955	-	1	0
1	204346956	-	1	0
1	204346963	-	1	0
1	204346965	-	1	0
1	204346967	-	1	0
1	204346974	-	1	0
1	204346976	-	1	0
1	204346985	-	1	0
1	205202314	+	1	0
1	205202321	+	1	0
1	205202322	+	1	0
1	205202324	+	1	0
1	205202332	+	1	0
1	205957993	+	1	0
1	205957999	+	1	0
1	205958009	+	1	0
1	205958010	+	1	0
1	205958019	+	1	0
1	205958021	+	1	0
1	205958027	+	1	0
1	205958028	+	1	0
1	206195857	-	1	0
1	206195870	-	1	0
1	206199819	-	1	0
1	206199821	-	1	0
1	206406458	+	1	0
1	206406463	+	1	0
1	206406466	+	1	0
1	206406469	+	1	0
1	206406471	+	1	0
1	206406472	+	1	0
1	206406480	+	1	0
1	206406481	+	1	0
1	206406484	+	1	0
1	206406489	+	1	0
1	206406490	+	1	0
1	206406492	+	1	0
1	206406496	+	1	0
1	206406498	+	1	0
1	206406504	+	1	0
1	206406505	+	1	0
1	206406508	+	1	0
1	206406514	+	1	0
1	206529141	+	1	0
1	206529148	+	1	0
1	206529149	+	1	0
1	206529154	+	1	0
1	206529156	+	1	0
1	206529157	+	1	0
1	206529158	+	1	0
1	206529162	+	1	0
1	206529163	+	1	0
1	206529164	+	1	0
1	206529169	+	1	0
1	206529170	+	1	0
1	206529172	+	1	0
1	206529173	+	1	0
1	206529360	+	2	0
1	206529362	+	2	0
1	206529365	+	2	0
1	206529378	+	2	0
1	206529380	+	2	0
1	206529385	+	2	0
1	206529392	+	1	0
1	206529393	+	1	0
1	206529394	+	1	0
1	206529401	+	1	0
1	206529406	+	1	0
1	207149611	-	1	0
1	207149620	-	1	0
1	207149634	-	1	0
1	207149635	-	1	0
1	207149649	-	1	0
1	207149670	-	1	0
1	207149672	-	1	0
1	211173759	+	0	1
1	211173764	+	0	1
1	211173768	+	0	1
1	211173775	+	0	1
1	211173780	+	0	1
1	211173782	+	0	1
1	211173787	+	0	1
1	211173789	+	0	1
1	211207569	+	1	0
1	211207580	+	1	0
1	211207589	+	2	0
1	211207591	+	2	0
1	211207595	+	2	0
1	211207598	+	2	0
1	211207604	+	2	0
1	211207605	+	2	0
1	211207609	+	1	0
1	211207610	+	1	0
1	211207616	+	1	0
1	211207617	+	1	0
1	211207619	+	1	0
1	211207620	+	1	0
1	211207627	+	1	0
1	211207628	+	1	0
1	211207634	+	1	0
1	211207636	+	1	0
1	211207637	+	1	0
1	211207639	+	1	0
1	212051533	-	1	0
1	212051542	-	1	0
1	212051543	-	1	0
1	212051544	-	1	0
1	212051549	-	1	0
1	212051550	-	1	0
1	212051556	-	1	0
1	212051559	-	1	0
1	212051564	-	1	0
1	212051565	-	1	0
1	212051578	-	1	0
1	212051579	-	1	0
1	214532496	+	1	0
1	214532503	+	1	0
1	214532511	+	1	0
1	214532517	+	1	0
1	214532524	+	1	0
1	214532526	+	1	0
1	214532527	+	1	0
1	220143961	-	1	0
1	220143967	-	1	0
1	220143975	-	1	0
1	220143976	-	1	0
1	220143989	-	1	0
1	220143991	-	1	0
1	220143993	-	1	0
1	220144004	-	1	0
1	220144014	-	1	0
1	220144015	-	1	0
1	220144021	-	1	0
1	220144024	-	1	0
1	220266477	-	1	0
1	220266483	-	1	0
1	220266486	-	1	0
1	220266497	-	1	0
1	220266499	-	1	0
1	220266500	-	1	0
1	220266515	-	1	0
1	220266517	-	1	0
1	220266519	-	1	0
1	220266524	-	1	0
1	220266531	-	1	0
1	223857316	-	1	0
1	223857325	-	1	0
1	223857332	-	1	0
1	223857338	-	1	0
1	223857343	-	1	0
1	223857344	-	1	0
1	223857348	-	1	0
1	223857349	-	1	0
1	223857358	-	1	0
1	223863227	-	1	0
1	223863231	-	1	0
1	223863235	-	1	0
1	223863252	-	1	0
1	223863255	-	1	0
1	223863257	-	1	0
1	223863258	-	1	0
1	223863259	-	1	0
1	223863268	-	1	0
1	223863269	-	1	0
1	223863270	-	1	0
1	224175628	-	1	0
1	224175634	-	1	0
1	224175646	-	1	0
1	224175651	-	1	0
1	224175655	-	1	0
1	225777957	+	1	0
1	225777958	+	1	0
1	225777970	+	1	0
1	225777973	+	1	0
1	225777974	+	1	0
1	225777976	+	1	0
1	225777978	+	1	0
1	225777981	+	1	0
1	225777982	+	1	0
1	225777989	+	1	0
1	225777994	+	1	0
1	225777995	+	1	0
1	225777997	+	1	0
1	225777999	+	1	0
1	225778003	+	1	0
1	225778004	+	1	0
1	225778005	+	1	0
1	225789377	+	1	0
1	225789383	+	1	0
1	225789389	+	1	0
1	225789405	+	1	0
1	225789431	+	1	0
1	226439207	+	1	0
1	226439216	+	1	0
1	226439217	+	1	0
1	226439218	+	1	0
1	226439223	+	1	0
1	226439228	+	1	0
1	226439263	+	1	0
1	226439268	+	1	0
1	226439277	+	1	0
1	226439278	+	1	0
1	226439280	+	1	0
1	226439287	+	1	0
1	226439292	+	1	0
1	226439298	+	1	0
1	226493069	-	1	0
1	226493079	-	1	0
1	226493082	-	1	0
1	226493083	-	1	0
1	226493092	-	1	0
1	226493093	-	1	0
1	226493095	-	1	0
1	228114728	-	1	0
1	228114732	-	1	0
1	228114733	-	1	0
1	228114734	-	1	0
1	228114740	-	1	0
1	228114748	-	1	0
1	228114774	-	1	0
1	231022681	+	1	0
1	231022688	+	1	0
1	231022690	+	1	0
1	231022691	+	1	0
1	231022692	+	1	0
1	231022699	+	1	0
1	231022702	+	1	0
1	231022703	+	1	0
1	231022706	+	1	0
1	231022708	+	1	0
1	231022709	+	1	0
1	231022714	+	1	0
1	231022721	+	1	0
1	231022724	+	1	0
1	233289177	-	1	0
1	233289187	-	1	0
1	233289216	-	1	0
1	233289217	-	1	0
1	233289222	-	1	0
1	233289223	-	1	0
1	233289232	-	1	0
1	233289236	-	1	0
1	233289243	-	1	0
1	233289246	-	1	0
1	233289248	-	1	0
1	233289249	-	1	0
1	233289253	-	1	0
1	233836146	-	1	0
1	233836161	-	1	0
1	233836162	-	1	0
1	233836163	-	1	0
1	233836178	-	1	0
1	233836181	-	1	0
1	233836187	-	1	0
1	233836189	-	0	1
1	233836190	-	1	0
1	233836197	-	1	0
1	235109649	-	1	0
1	235109656	-	1	0
1	235109663	-	1	0
1	235109664	-	1	0
1	235109668	-	1	0
1	235109673	-	1	0
1	235109679	-	1	0
1	235109683	-	1	0
1	235109687	-	1	0
1	235738690	+	1	0
1	235738692	+	1	0
1	235738696	+	1	0
1	235738712	+	1	0
1	235738716	+	1	0
1	236484047	+	1	0
1	236484048	+	1	0
1	236484049	+	1	0
1	236484055	+	1	0
1	236484056	+	1	0
1	236484064	+	1	0
1	236484355	+	1	0
1	236484356	+	1	0
1	236484357	+	1	0
1	236484361	+	1	0
1	236484366	+	2	0
1	236484371	+	2	0
1	236484373	+	2	0
1	236484378	+	2	0
1	236484379	+	2	0
1	236484385	+	2	0
1	236484388	+	1	1
1	236484389	+	2	0
1	236484392	+	3	0
1	236484394	+	3	0
1	236484395	+	3	0
1	236484397	+	3	0
1	236484413	+	4	0
1	236484418	+	4	0
1	236484421	+	4	0
1	236484426	+	3	0
1	236484435	+	2	0
1	236484436	+	2	0
1	236484439	+	2	0
1	236484445	+	2	0
1	236484448	+	1	0
1	236484454	+	1	0
1	236484455	+	1	0
1	236484456	+	1	0
1	236484457	+	1	0
1	236484458	+	1	0
1	236981561	+	1	0
1	236981570	+	1	0
1	236981574	+	1	0
1	236981575	+	1	0
1	236981576	+	1	0
1	236981577	+	1	0
1	236981582	+	1	0
1	236981583	+	1	0
1	236981586	+	1	0
1	236981589	+	1	0
1	236981590	+	1	0
1	236981599	+	1	0
1	236981601	+	1	0
1	236981603	+	1	0
1	236981605	+	1	0
1	240636980	-	2	0
1	240636983	-	2	0
1	240636984	-	2	0
1	240636996	-	2	0
1	240637001	-	2	0
1	240637005	-	2	0
1	240637006	-	2	0
1	240637008	-	2	0
1	240637009	-	2	0
1	240637012	-	1	0
1	240637013	-	1	0
1	246818081	+	1	0
1	246818082	+	1	0
1	246818084	+	1	0
1	246818088	+	1	0
1	246818093	+	1	0
1	246818099	+	1	0
1	246818101	+	1	0
1	246818102	+	1	0
1	246818111	+	1	0
1	246818119	+	1	0
1	246818120	+	1	0
1	246818123	+	1	0
1	246818126	+	1	0
1	246818129	+	1	0
1	246818140	+	1	0
1	246818141	+	1	0
1	246818146	+	1	0
1	246818149	+	1	0
1	246818150	+	1	0
1	246818152	+	1	0
1	246818153	+	1	0
1	246818158	+	1	0
1	246818159	+	1	0
1	246818165	+	1	0
1	246902595	-	1	0
1	246902596	-	1	0
1	246902605	-	1	0
1	246902609	-	1	0
1	246902620	-	1	0
1	246902621	-	1	0
1	246902622	-	1	0
1	246902628	-	1	0
1	246902635	-	1	0
1	247230684	+	1	0
1	247230695	+	1	0
1	247230698	+	1	0
1	247230715	+	1	0
1	247230725	+	1	0
1	247230726	+	1	0
1	247232030	+	1	0
1	247232032	+	1	0
10	4968351	+	1	0
10	4968359	+	1	0
10	4968361	+	1	0
10	4968369	+	1	0
10	4968371	+	1	0
10	4968376	+	1	0
10	4968377	+	1	0
10	4968379	+	1	0
10	5768262	-	1	0
10	5768263	-	1	0
10	5768271	-	1	0
10	5768272	-	1	0
10	5768274	-	1	0
10	5768280	-	1	0
10	5768283	-	1	0
10	5768284	-	1	0
10	5768285	-	1	0
10	5768286	-	1	0
10	5768288	-	1	0
10	5768289	-	1	0
10	5768292	-	1	0
10	5768294	-	1	0
10	5768295	-	1	0
10	5768298	-	1	0
10	5768310	-	1	0
10	5768318	-	1	0
10	5768319	-	1	0
10	13058057	-	1	0
10	13058064	-	1	0
10	13058074	-	0	1
10	13058075	-	1	0
10	21029387	+	1	0
10	21029388	+	1	0
10	21029391	+	1	0
10	21029395	+	1	0
10	21029396	+	1	0
10	21029423	+	1	0
10	21029436	+	1	0
10	21029437	+	1	0
10	23136915	+	1	0
10	23136918	+	1	0
10	23136919	+	1	0
10	23136923	+	1	0
10	23136939	+	2	0
10	23136945	+	2	0
10	23136952	+	2	0
10	23136953	+	2	0
10	23136957	+	3	0
10	23136961	+	4	0
10	23136962	+	4	0
10	23136966	+	4	0
10	23136970	+	4	0
10	23136975	+	4	0
10	23136986	+	2	0
10	23136991	+	2	0
10	23136994	+	2	0
10	23136995	+	2	0
10	23136998	+	2	0
10	23137006	+	1	0
10	23137012	+	1	0
10	23137017	+	1	0
10	23137024	+	1	0
10	23137052	+	1	0
10	23137053	+	1	0
10	23137055	+	1	0
10	23137057	+	1	0
10	23137063	+	1	0
10	23137084	+	1	0
10	23137085	+	1	0
10	23137086	+	1	0
10	23137988	+	2	0
10	23137997	+	2	0
10	23138000	+	1	1
10	23138001	+	2	0
10	23138004	+	2	0
10	23138017	+	2	0
10	23138018	+	2	0
10	23138039	+	1	0
10	24585884	-	1	0
10	24585891	-	1	0
10	24585896	-	1	0
10	24585898	-	1	0
10	24585915	-	1	0
10	24585916	-	1	0
10	24585928	-	1	0
10	24585936	-	1	0
10	24585938	-	1	0
10	24585944	-	1	0
10	30031148	-	1	0
10	30031152	-	1	0
10	30031153	-	1	0
10	30031154	-	1	0
10	30031172	-	1	0
10	30031173	-	1	0
10	30031177	-	1	0
10	30031178	-	1	0
10	30031180	-	1	0
10	30031183	-	1	0
10	30031185	-	1	0
10	30031186	-	1	0
10	30031188	-	1	0
10	30031196	-	1	0
10	30031197	-	1	0
10	33058118	-	1	0
10	33058124	-	1	0
10	33058127	-	1	0
10	33058130	-	1	0
10	33058132	-	1	0
10	33058135	-	1	0
10	33058138	-	1	0
10	33058142	-	1	0
10	33058143	-	1	0
10	33058146	-	1	0
10	33058151	-	1	0
10	33058152	-	1	0
10	33058153	-	1	0
10	33058157	-	1	0
10	33058158	-	1	0
10	33058159	-	1	0
10	33058166	-	1	0
10	33058214	-	1	0
10	33058217	-	1	0
10	33058220	-	1	0
10	33058227	-	1	0
10	33058233	-	1	0
10	33058235	-	1	0
10	33058236	-	1	0
10	33058237	-	1	0
10	33058238	-	1	0
10	36522329	-	1	0
10	36522331	-	1	0
10	36522346	-	1	0
10	36522351	-	1	0
10	36522354	-	1	0
10	36522355	-	1	0
10	36522359	-	1	0
10	36522363	-	1	0
10	36522374	-	1	0
10	36522403	-	1	0
10	36522407	-	1	0
10	38080721	-	1	0
10	38080722	-	1	0
10	38080725	-	1	0
10	38080728	-	1	0
10	38080730	-	1	0
10	38080731	-	1	0
10	38080733	-	1	0
10	38080734	-	1	0
10	38080737	-	1	0
10	38080740	-	1	0
10	38080741	-	1	0
10	38080746	-	1	0
10	38080751	-	1	0
10	38080752	-	1	0
10	38080755	-	1	0
10	38080756	-	1	0
10	38080763	-	1	0
10	38367106	+	1	0
10	38367107	+	1	0
10	38367110	+	1	0
10	38367111	+	1	0
10	38367113	+	1	0
10	38367115	+	1	0
10	38367136	+	1	0
10	38367147	+	1	0
10	43387697	-	1	0
10	43387704	-	1	0
10	43604967	-	1	0
10	43604970	-	1	0
10	43604975	-	1	0
10	43604976	-	1	0
10	43604981	-	1	0
10	43604982	-	1	0
10	43604998	-	1	0
10	43604999	-	1	0
10	43605000	-	1	0
10	43788673	-	1	0
10	43788674	-	1	0
10	43788675	-	1	0
10	43788676	-	1	0
10	43788678	-	1	0
10	43788683	-	1	0
10	43788698	-	1	0
10	43788702	-	1	0
10	43788706	-	1	0
10	43788709	-	1	0
10	43788710	-	1	0
10	43788712	-	1	0
10	43789859	-	1	0
10	43789870	-	1	0
10	43789876	-	1	0
10	43789879	-	1	0
10	43789904	-	1	0
10	45820718	-	1	0
10	45820721	-	1	0
10	45820722	-	1	0
10	45820734	-	1	0
10	45820739	-	1	0
10	45820761	-	1	0
10	45820762	-	1	0
10	45820763	-	1	0
10	46413962	+	1	0
10	46413973	+	1	0
10	46413974	+	1	0
10	47971840	-	1	0
10	47971844	-	1	0
10	47971845	-	1	0
10	47971846	-	1	0
10	47971849	-	1	0
10	47971850	-	1	0
10	47971856	-	1	0
10	47971859	-	1	0
10	47971860	-	1	0
10	47971861	-	1	0
10	47974559	-	1	0
10	47974564	-	1	0
10	47974565	-	1	0
10	47974568	-	1	0
10	47974576	-	1	0
10	47974578	-	1	0
10	47974584	-	1	0
10	47974589	-	1	0
10	47974592	-	1	0
10	49703084	-	1	0
10	49703086	-	1	0
10	49703099	-	1	0
10	49703103	-	1	0
10	49703108	-	1	0
10	49703110	-	1	0
10	49703115	-	1	0
10	49703124	-	1	0
10	50133190	+	1	0
10	50133194	+	1	0
10	50133200	+	1	0
10	50133201	+	1	0
10	50133210	+	1	0
10	50133213	+	1	0
10	50133235	+	1	0
10	50133237	+	1	0
10	50266818	+	1	0
10	50266819	+	1	0
10	50266837	+	1	0
10	59788880	-	1	0
10	59788886	-	1	0
10	59788890	-	1	0
10	59788895	-	1	0
10	59788899	-	1	0
10	59788912	-	1	0
10	60592624	+	1	0
10	60592632	+	1	0
10	60592636	+	1	0
10	60592638	+	1	0
10	60592639	+	1	0
10	60592646	+	1	0
10	60592647	+	1	0
10	60592648	+	1	0
10	60592651	+	1	0
10	60592654	+	1	0
10	60592656	+	1	0
10	63222587	+	1	0
10	63222588	+	1	0
10	63222596	+	1	0
10	63222599	+	1	0
10	63222605	+	1	0
10	63222610	+	1	0
10	63222612	+	1	0
10	63222614	+	1	0
10	63222618	+	1	0
10	63222631	+	1	0
10	63902728	-	1	0
10	63902734	-	1	0
10	63902735	-	1	0
10	63902736	-	1	0
10	63902739	-	1	0
10	63902740	-	1	0
10	63902744	-	1	0
10	63902747	-	1	0
10	63902755	-	1	0
10	63902759	-	1	0
10	63902762	-	1	0
10	63902763	-	1	0
10	63902764	-	1	0
10	63902774	-	1	0
10	63902776	-	1	0
10	63902778	-	1	0
10	63903205	-	1	0
10	63903206	-	1	0
10	63903225	-	1	0
10	63903226	-	1	0
10	63903241	-	1	0
10	63903242	-	1	0
10	63903249	-	1	0
10	63903250	-	1	0
10	63903251	-	1	0
10	63903253	-	1	0
10	63903254	-	1	0
10	63903256	-	1	0
10	63903257	-	1	0
10	63903258	-	1	0
10	64826317	+	1	0
10	64826318	+	1	0
10	64826328	+	1	0
10	64826332	+	1	0
10	64826333	+	1	0
10	64826338	+	1	0
10	64826339	+	1	0
10	67874455	+	1	0
10	67874461	+	1	0
10	67874462	+	1	0
10	67874470	+	1	0
10	67874472	+	1	0
10	67874473	+	1	0
10	67874485	+	1	0
10	67874490	+	2	0
10	67874491	+	2	0
10	67874493	+	1	0
10	67874496	+	1	0
10	67874499	+	1	0
10	67874500	+	1	0
10	67874501	+	1	0
10	67874505	+	1	0
10	67874506	+	1	0
10	67874507	+	1	0
10	67874508	+	1	0
10	67874509	+	1	0
10	67874515	+	1	0
10	67874518	+	1	0
10	67874519	+	1	0
10	67874520	+	1	0
10	67874521	+	1	0
10	67874522	+	1	0
10	67874528	+	1	0
10	67874532	+	1	0
10	67874534	+	1	0
10	67874535	+	1	0
10	70163877	+	1	0
10	70163880	+	1	0
10	70163881	+	1	0
10	70163882	+	1	0
10	70163890	+	1	0
10	70163894	+	1	0
10	70163903	+	1	0
10	70163919	+	1	0
10	70163921	+	1	0
10	70163925	+	1	0
10	70163973	+	1	0
10	70163979	+	1	0
10	70206333	-	1	0
10	70209210	-	1	0
10	70209226	-	1	0
10	70209235	-	1	0
10	70209244	-	1	0
10	72917656	-	1	0
10	72917660	-	1	0
10	72917662	-	1	0
10	72917668	-	1	0
10	72917673	-	1	0
10	72917680	-	1	0
10	72917681	-	1	0
10	72917685	-	1	0
10	72917692	-	1	0
10	72917693	-	1	0
10	72917696	-	1	0
10	73422318	-	1	0
10	73422319	-	1	0
10	73422321	-	1	0
10	73422323	-	1	0
10	73422328	-	1	0
10	73422329	-	1	0
10	73422336	-	1	0
10	73422342	-	1	0
10	73422343	-	1	0
10	73422352	-	1	0
10	73422354	-	1	0
10	73422355	-	1	0
10	73422361	-	1	0
10	73422366	-	1	0
10	73422372	-	1	0
10	73687016	-	1	0
10	73687017	-	1	0
10	73687018	-	1	0
10	73687023	-	1	0
10	73687025	-	1	0
10	73687026	-	1	0
10	73687032	-	1	0
10	73687037	-	1	0
10	73687038	-	1	0
10	73687040	-	1	0
10	73687043	-	1	0
10	73687044	-	1	0
10	73687045	-	1	0
10	73687047	-	1	0
10	75220867	+	1	0
10	75220871	+	1	0
10	75220875	+	1	0
10	75220878	+	1	0
10	75220879	+	1	0
10	75220886	+	1	0
10	75220887	+	1	0
10	75220893	+	1	0
10	75220898	+	1	0
10	75220899	+	1	0
10	75220904	+	0	1
10	75220909	+	1	0
10	78037233	+	1	0
10	78037242	+	1	0
10	78037244	+	1	0
10	78037250	+	1	0
10	78037265	+	1	0
10	78037273	+	1	0
10	78037276	+	1	0
10	79512684	+	1	0
10	79512690	+	1	0
10	79512691	+	1	0
10	79512693	+	1	0
10	79512696	+	1	0
10	79512697	+	1	0
10	79512699	+	1	0
10	79512700	+	1	0
10	79512703	+	1	0
10	79512704	+	1	0
10	79512705	+	1	0
10	79512710	+	1	0
10	79512715	+	1	0
10	79512717	+	1	0
10	79512720	+	1	0
10	79512725	+	2	0
10	79512736	+	1	0
10	79512746	+	1	0
10	79512748	+	1	0
10	79512754	+	1	0
10	79512758	+	1	0
10	79512759	+	1	0
10	79513003	+	1	0
10	79513004	+	1	0
10	79513009	+	1	0
10	79513022	+	1	0
10	79513030	+	1	0
10	79513033	+	1	0
10	79513140	+	1	0
10	79513143	+	1	0
10	79513150	+	1	0
10	79513151	+	1	0
10	79513153	+	1	0
10	79513154	+	1	0
10	79513158	+	1	0
10	79513159	+	1	0
10	79513162	+	1	0
10	79513168	+	1	0
10	79513169	+	1	0
10	79513170	+	1	0
10	79513171	+	1	0
10	79513172	+	1	0
10	79513174	+	1	0
10	79513175	+	1	0
10	80247155	-	1	0
10	80247156	-	1	0
10	80247157	-	1	0
10	80247158	-	1	0
10	80247159	-	1	0
10	80247161	-	1	0
10	80247162	-	1	0
10	80247163	-	1	0
10	80247164	-	1	0
10	80247165	-	1	0
10	80247171	-	1	0
10	80247174	-	1	0
10	80247175	-	1	0
10	80247179	-	1	0
10	80247180	-	1	0
10	80247182	-	1	0
10	80247183	-	1	0
10	80247190	-	1	0
10	80247193	-	1	0
10	80247300	-	1	0
10	80247303	-	1	0
10	80247311	-	1	0
10	80247316	-	1	0
10	80247324	-	1	0
10	80247329	-	1	0
10	80247330	-	1	0
10	80247512	-	1	0
10	80247515	-	1	0
10	80247516	-	1	0
10	80247522	-	1	0
10	80247523	-	1	0
10	80247525	-	1	0
10	80247527	-	1	0
10	80247528	-	1	0
10	80247531	-	1	0
10	80247533	-	1	0
10	80247537	-	1	0
10	80247541	-	1	0
10	80247547	-	1	0
10	80247550	-	1	0
10	80247553	-	1	0
10	80247628	-	1	0
10	80247629	-	1	0
10	80247630	-	1	0
10	80247633	-	1	0
10	80247634	-	1	0
10	80247636	-	1	0
10	80247637	-	1	0
10	80247640	-	1	0
10	80247642	-	1	0
10	80247643	-	1	0
10	80247649	-	1	0
10	80247658	-	1	0
10	80247663	-	1	0
10	80247666	-	1	0
10	80247679	-	1	0
10	84560757	+	1	0
10	84560768	+	2	0
10	84560769	+	2	0
10	84560775	+	2	0
10	84560785	+	2	0
10	84560789	+	2	0
10	84560801	+	1	0
10	84560803	+	1	0
10	84560805	+	1	0
10	84560819	+	1	0
10	84560822	+	1	0
10	84560823	+	1	0
10	84560832	+	1	0
10	84560836	+	1	0
10	84560839	+	1	0
10	84560842	+	1	0
10	84560847	+	1	0
10	84560861	+	1	0
10	84560869	+	1	0
10	84560871	+	1	0
10	84560874	+	1	0
10	84560878	+	1	0
10	84560884	+	1	0
10	84560891	+	1	0
10	84560892	+	1	0
10	84560894	+	1	0
10	84560900	+	1	0
10	84560902	+	1	0
10	84560905	+	1	0
10	84560907	+	1	0
10	87945802	+	1	0
10	87945809	+	1	0
10	87945823	+	1	0
10	87945824	+	1	0
10	87945825	+	1	0
10	87945831	+	1	0
10	87945833	+	1	0
10	89978736	+	1	0
10	89978737	+	1	0
10	89978751	+	1	0
10	89978752	+	1	0
10	89978753	+	1	0
10	89978754	+	1	0
10	89978762	+	1	0
10	89978765	+	1	0
10	89978771	+	1	0
10	91806964	-	1	0
10	91806969	-	1	0
10	91806979	-	1	0
10	91806988	-	1	0
10	91806989	-	1	0
10	91807000	-	2	0
10	91807010	-	2	0
10	91807019	-	2	0
10	92216481	+	1	0
10	92216492	+	1	0
10	92216500	+	1	0
10	92216506	+	1	0
10	92216512	+	1	0
10	92216515	+	1	0
10	92216517	+	1	0
10	92216684	+	1	0
10	92216688	+	1	0
10	92216690	+	1	0
10	92216691	+	1	0
10	92216695	+	1	0
10	92216697	+	1	0
10	92216698	+	1	0
10	92216699	+	1	0
10	92216700	+	1	0
10	92216702	+	1	0
10	92216703	+	1	0
10	92216718	+	1	0
10	92216722	+	1	0
10	92216723	+	1	0
10	92216724	+	1	0
10	92216725	+	1	0
10	92216727	+	1	0
10	92216736	+	1	0
10	92216737	+	1	0
10	92216744	+	1	0
10	92216748	+	1	0
10	92216751	+	1	0
10	93284135	-	1	0
10	93284137	-	1	0
10	93284143	-	1	0
10	93284147	-	1	0
10	93284148	-	1	0
10	93284149	-	1	0
10	93284157	-	1	0
10	93284163	-	1	0
10	93284165	-	1	0
10	93284170	-	1	0
10	93284173	-	1	0
10	93284174	-	1	0
10	93284221	-	1	0
10	93284226	-	1	0
10	93284228	-	1	0
10	93284250	-	1	0
10	93284255	-	1	0
10	93284267	-	1	0
10	93284269	-	1	0
10	95594784	+	1	0
10	95594802	+	1	0
10	95594814	+	1	0
10	95595172	+	1	0
10	95595183	+	1	0
10	95595187	+	1	0
10	95595188	+	1	0
10	95595192	+	1	0
10	95595199	+	1	0
10	95595200	+	1	0
10	95595203	+	1	0
10	95595205	+	1	0
10	95595206	+	1	0
10	95595208	+	1	0
10	95595214	+	1	0
10	95595236	+	1	0
10	96190080	-	1	0
10	96190084	-	1	0
10	96190092	-	1	0
10	96190093	-	1	0
10	96190100	-	1	0
10	96190101	-	1	0
10	96190103	-	1	0
10	96190202	-	1	0
10	96190209	-	1	0
10	96190222	-	1	0
10	96190223	-	1	0
10	97431022	+	1	0
10	97431023	+	1	0
10	97431028	+	1	0
10	97431030	+	1	0
10	97431033	+	1	0
10	97431034	+	1	0
10	97431035	+	1	0
10	97431038	+	1	0
10	97431057	+	1	0
10	97431058	+	1	0
10	97431059	+	1	0
10	97431060	+	1	0
10	97431065	+	1	0
10	100361491	+	1	0
10	100361518	+	1	0
10	100361523	+	1	0
10	103216271	+	1	0
10	103216274	+	1	0
10	103216279	+	1	0
10	103216280	+	1	0
10	103216282	+	1	0
10	103216293	+	1	0
10	103216296	+	1	0
10	103216297	+	1	0
10	103216298	+	1	0
10	103216304	+	1	0
10	103216308	+	1	0
10	103216309	+	1	0
10	103216310	+	1	0
10	103216314	+	1	0
10	113914364	+	1	0
10	113914366	+	1	0
10	113914367	+	1	0
10	113914371	+	1	0
10	113914375	+	1	0
10	113914376	+	1	0
10	113914380	+	1	0
10	113914385	+	1	0
10	113914387	+	1	0
